path,label,split,dataset,source_split,source_id,width,height,sha256
data/raw/authentic/6556654972dda93425cd26782c9afa4775ff8dc0645ed46507d9c0566bc72364.jpg,0,train,saberzl/SID_Set,train,b4f83f5913b24d1c,686,1024,6556654972dda93425cd26782c9afa4775ff8dc0645ed46507d9c0566bc72364
data/raw/authentic/7b210ce7700cde689e65ed9bbc57d7c588bd3a03bf40acf038e5408e04250256.jpg,0,train,saberzl/SID_Set,train,b4fcf8b5b6c09d08,1024,768,7b210ce7700cde689e65ed9bbc57d7c588bd3a03bf40acf038e5408e04250256
data/raw/authentic/83a9cfc7e790ac44302af75704e2ad27daaa4a9c0d1c0b0ac4921c56da36a2cc.jpg,0,train,saberzl/SID_Set,train,b513b789e2966675,1024,769,83a9cfc7e790ac44302af75704e2ad27daaa4a9c0d1c0b0ac4921c56da36a2cc
data/raw/authentic/68f6b20dee737c16830ab47e3630513b39fdbd41e4a07c328b6b821ffff6eed3.jpg,0,train,saberzl/SID_Set,train,b541621effb67524,1024,712,68f6b20dee737c16830ab47e3630513b39fdbd41e4a07c328b6b821ffff6eed3
data/raw/authentic/31a95934be0957f22e1d48c140fe12a669960bb75e86df322435056d9fd41345.jpg,0,train,saberzl/SID_Set,train,b54a5ac771acf06c,1024,768,31a95934be0957f22e1d48c140fe12a669960bb75e86df322435056d9fd41345
data/raw/authentic/efc535325a0fff9b0b77c76d5b408e13589cac63685ddb4a75e25ddd0a567ae7.jpg,0,train,saberzl/SID_Set,train,b5653d2d0a6aedfe,1024,768,efc535325a0fff9b0b77c76d5b408e13589cac63685ddb4a75e25ddd0a567ae7
data/raw/authentic/9366b14fe6f1ff5b8f0623d5735798f281cc748979b9ac69ae4a4a99c0049a7e.jpg,0,train,saberzl/SID_Set,train,b56e2bc6fe59d06a,686,1024,9366b14fe6f1ff5b8f0623d5735798f281cc748979b9ac69ae4a4a99c0049a7e
data/raw/authentic/ada9db91df4be2e70ece83a33ab4d6de2c08809d6617ad0b82b7fe37ba8ae519.jpg,0,train,saberzl/SID_Set,train,b572858f084eaf84,1024,768,ada9db91df4be2e70ece83a33ab4d6de2c08809d6617ad0b82b7fe37ba8ae519
data/raw/authentic/0693da029573ca2b3517728b31774d0111c8825eaf486057c215b129e2f2053a.jpg,0,train,saberzl/SID_Set,train,b57d842c64126309,768,1024,0693da029573ca2b3517728b31774d0111c8825eaf486057c215b129e2f2053a
data/raw/authentic/7ee7bfc3f2b3cc56c83919050af3a663f3acd88c6dccf8209bdcdde0e5f5c336.jpg,0,train,saberzl/SID_Set,train,b5891e084e15b5f1,1024,768,7ee7bfc3f2b3cc56c83919050af3a663f3acd88c6dccf8209bdcdde0e5f5c336
data/raw/authentic/cb26bb52893303bf1f86e9eac5b490514a12e888bf84fb11ba67d8f2041d2708.jpg,0,train,saberzl/SID_Set,train,b593b97debb76fd9,1024,768,cb26bb52893303bf1f86e9eac5b490514a12e888bf84fb11ba67d8f2041d2708
data/raw/authentic/e10bd4b83a0b160cba0fd2830e324cd21efe9db5229c15e833f34071a514eeea.jpg,0,train,saberzl/SID_Set,train,b5eeb29db5c200c1,1024,768,e10bd4b83a0b160cba0fd2830e324cd21efe9db5229c15e833f34071a514eeea
data/raw/authentic/fddd686a6304c846992c9fd48b39bc51bf5b65784ef68bde9dcbdc91be42d747.jpg,0,train,saberzl/SID_Set,train,b5ff049bb2f799a4,1024,687,fddd686a6304c846992c9fd48b39bc51bf5b65784ef68bde9dcbdc91be42d747
data/raw/authentic/02ba4d30febb5c0f7d187d49ae175e0e051d08745bdf25afb69ef6c4e00edb56.jpg,0,train,saberzl/SID_Set,train,b60eeb34acf6b2e8,1024,681,02ba4d30febb5c0f7d187d49ae175e0e051d08745bdf25afb69ef6c4e00edb56
data/raw/authentic/d85047abc57f131d809c2927c9a601ba5d98f57c9b8baf30051e843265b79d69.jpg,0,train,saberzl/SID_Set,train,b6154dd8550a702c,1024,1024,d85047abc57f131d809c2927c9a601ba5d98f57c9b8baf30051e843265b79d69
data/raw/authentic/42f7cfd908524659e8af0e96e2f0c77d15c0e206548f047dc6a0aec46eae1297.jpg,0,train,saberzl/SID_Set,train,b61c112372ee399d,1016,768,42f7cfd908524659e8af0e96e2f0c77d15c0e206548f047dc6a0aec46eae1297
data/raw/authentic/fc1af4b75a7798da4fc0fc2705481299ddf9679f2f128bacd96e04e409cec138.jpg,0,train,saberzl/SID_Set,train,b67fde7af4c09112,1024,682,fc1af4b75a7798da4fc0fc2705481299ddf9679f2f128bacd96e04e409cec138
data/raw/authentic/3686be0601ff9fa1dfae50b3c9270eb275be6b704cf696c3f87593e2fe90cdf6.jpg,0,train,saberzl/SID_Set,train,b6b67f272c4f8d4c,1024,768,3686be0601ff9fa1dfae50b3c9270eb275be6b704cf696c3f87593e2fe90cdf6
data/raw/authentic/21d66766ccfc531b6c55d4f29e1d765ec023a15788d730838b16009be7afbba3.jpg,0,train,saberzl/SID_Set,train,b6f08186efd1c132,768,1024,21d66766ccfc531b6c55d4f29e1d765ec023a15788d730838b16009be7afbba3
data/raw/authentic/7d1d77755e74164343a903767b12c74118eab7de2c66b77bda51e5a33abf54b2.jpg,0,train,saberzl/SID_Set,train,b7034c371fdea90e,1024,768,7d1d77755e74164343a903767b12c74118eab7de2c66b77bda51e5a33abf54b2
data/raw/authentic/d0f2857538a428b34e4843ded5828d2b7889fbf685dd312c498a2b3cc7994ed9.jpg,0,train,saberzl/SID_Set,train,b72cb56608d43f91,1024,768,d0f2857538a428b34e4843ded5828d2b7889fbf685dd312c498a2b3cc7994ed9
data/raw/authentic/4a1133be49f1c4ab67366d6cca8dc121ca5db3af3474c55130f5416aa4b7a47f.jpg,0,train,saberzl/SID_Set,train,b73056eabfec4ca8,1024,683,4a1133be49f1c4ab67366d6cca8dc121ca5db3af3474c55130f5416aa4b7a47f
data/raw/authentic/ede8deb4da551319e3cc7dd77ae0c475c654e489324f651c27568183c4f6fabe.jpg,0,train,saberzl/SID_Set,train,b74fd1baf1ed0703,1024,683,ede8deb4da551319e3cc7dd77ae0c475c654e489324f651c27568183c4f6fabe
data/raw/authentic/7460ccaa1a176abf92e5a01d0f180ad5e6cadd20872e1c78512f5adbede027e4.jpg,0,train,saberzl/SID_Set,train,b75cb139c612dda0,1024,683,7460ccaa1a176abf92e5a01d0f180ad5e6cadd20872e1c78512f5adbede027e4
data/raw/authentic/eab699b83ed4f7bb23f7e9c54cd7c229ff3363c444b772d728b4fc8d7ae6c939.jpg,0,train,saberzl/SID_Set,train,b779e6cb6b45c2f0,681,1024,eab699b83ed4f7bb23f7e9c54cd7c229ff3363c444b772d728b4fc8d7ae6c939
data/raw/authentic/a0fb09cf5f6bdf8c764f271a01d80d9c5e79cdef00ddde72321e082a73e169b1.jpg,0,train,saberzl/SID_Set,train,b79a45b61e9e52a6,1024,683,a0fb09cf5f6bdf8c764f271a01d80d9c5e79cdef00ddde72321e082a73e169b1
data/raw/authentic/06e46a6256eab5adb67aa944fa5cf3a275ef7daf404f0a765f9de6862b684950.jpg,0,train,saberzl/SID_Set,train,b7a8fa398c81a799,1024,584,06e46a6256eab5adb67aa944fa5cf3a275ef7daf404f0a765f9de6862b684950
data/raw/authentic/ac8ae03b2815adb42d16e4cfcb8581c22a3360597db6b1b9c4d09a8ee96b9d0d.jpg,0,train,saberzl/SID_Set,train,b7a9f1d38fecdec0,1024,768,ac8ae03b2815adb42d16e4cfcb8581c22a3360597db6b1b9c4d09a8ee96b9d0d
data/raw/authentic/72250cc7116a554b378f6a4bd1f6707fadf6d33dd9d68cc368097f64b114f27e.jpg,0,train,saberzl/SID_Set,train,b7c65b848f398083,1024,768,72250cc7116a554b378f6a4bd1f6707fadf6d33dd9d68cc368097f64b114f27e
data/raw/authentic/65dc36eef11c97b47908b7c3392ad9e36c302a20740f20cfc2d8b5a7a3e83def.jpg,0,train,saberzl/SID_Set,train,b7d6edfa6e348b52,1024,680,65dc36eef11c97b47908b7c3392ad9e36c302a20740f20cfc2d8b5a7a3e83def
data/raw/authentic/8caa216a2a9ac8a4e5c2f99090c74e76eaff9d9c9f4c1138a16a3276c352e9b2.jpg,0,train,saberzl/SID_Set,train,b7e0058189b7fe34,1024,679,8caa216a2a9ac8a4e5c2f99090c74e76eaff9d9c9f4c1138a16a3276c352e9b2
data/raw/authentic/2f8d6db0f5feb013cd25d1f2db80a4e97f49680a9d49407ba1b336001bbbed39.jpg,0,train,saberzl/SID_Set,train,b7f7de8c5ec56e93,1024,680,2f8d6db0f5feb013cd25d1f2db80a4e97f49680a9d49407ba1b336001bbbed39
data/raw/authentic/467e9a8ba9ca411f951ddfb9d271721caa2ea608ce466cc2e66106ef2be993ad.jpg,0,train,saberzl/SID_Set,train,b8108ad9c4210ddf,768,955,467e9a8ba9ca411f951ddfb9d271721caa2ea608ce466cc2e66106ef2be993ad
data/raw/authentic/8c070eff208bda5f1a329856a10846169d37b28f0f83988bf8fef65a0b36f230.jpg,0,train,saberzl/SID_Set,train,b81b4aa140046f48,1024,768,8c070eff208bda5f1a329856a10846169d37b28f0f83988bf8fef65a0b36f230
data/raw/authentic/36d0353e54eee0e4b6994c539825c51b8a0f903d79f98c042b22c00adb7c82cf.jpg,0,train,saberzl/SID_Set,train,b833f305d1cf3464,1024,768,36d0353e54eee0e4b6994c539825c51b8a0f903d79f98c042b22c00adb7c82cf
data/raw/authentic/91faadc41feb315f5ba6656e563ba1c70a94802cfaf0d1c33b0c98d3cd1c168a.jpg,0,train,saberzl/SID_Set,train,b8398846c1435699,1024,681,91faadc41feb315f5ba6656e563ba1c70a94802cfaf0d1c33b0c98d3cd1c168a
data/raw/authentic/a4d8a1d035c09017428e8e3fc7190348e187bcb7a37323161bdd6c50e0312c8b.jpg,0,train,saberzl/SID_Set,train,b86bf9563ceb12d4,1024,811,a4d8a1d035c09017428e8e3fc7190348e187bcb7a37323161bdd6c50e0312c8b
data/raw/authentic/f5c16c3546a3c6e059631f61fbb88ca4a3911c462049d4fe8dc1e284def48bed.jpg,0,train,saberzl/SID_Set,train,b8850bafb13e710b,1024,576,f5c16c3546a3c6e059631f61fbb88ca4a3911c462049d4fe8dc1e284def48bed
data/raw/authentic/24b4a143042541d9d0bd48c8ad1d364d21f9c34e720d37786ad74b574bbad61c.jpg,0,train,saberzl/SID_Set,train,b8857f1a76911d35,683,1024,24b4a143042541d9d0bd48c8ad1d364d21f9c34e720d37786ad74b574bbad61c
data/raw/authentic/dca3227112ed966dc001b1a2dd96ad21e48db355027df5690cd8b8f34e9c5463.jpg,0,train,saberzl/SID_Set,train,b8abaff3f15daa88,683,1024,dca3227112ed966dc001b1a2dd96ad21e48db355027df5690cd8b8f34e9c5463
data/raw/authentic/7ea09ae444e673c09c7b1b54db7ec8e32c8dfa8bc977d29493112f930c4ea4fa.jpg,0,train,saberzl/SID_Set,train,b8acdcc3954e9578,1024,766,7ea09ae444e673c09c7b1b54db7ec8e32c8dfa8bc977d29493112f930c4ea4fa
data/raw/authentic/c31ee164688eba19836f36521f31f59ed7b0971b361f6ff35d91d63513997d9a.jpg,0,train,saberzl/SID_Set,train,b8b7418c36545eb3,1024,768,c31ee164688eba19836f36521f31f59ed7b0971b361f6ff35d91d63513997d9a
data/raw/authentic/18c75f9877b9c00c81f8812c75e53c5681467095ce35f9ac29b0b175cf9731a8.jpg,0,train,saberzl/SID_Set,train,b8cd85630a501b45,623,1024,18c75f9877b9c00c81f8812c75e53c5681467095ce35f9ac29b0b175cf9731a8
data/raw/authentic/1c9c2c2e476cbc2f8d4cffcbf267384ed6659c47c3454af100199e8c4957445d.jpg,0,train,saberzl/SID_Set,train,b8f047505129a85b,759,1024,1c9c2c2e476cbc2f8d4cffcbf267384ed6659c47c3454af100199e8c4957445d
data/raw/authentic/93707c876f3db86b2e49465b74bcfa65a70f715fe19ed894c82c19d2ebb7dc49.jpg,0,train,saberzl/SID_Set,train,b9287ec0fb9b2453,666,1024,93707c876f3db86b2e49465b74bcfa65a70f715fe19ed894c82c19d2ebb7dc49
data/raw/authentic/ded4cd2016a7cb91d4f2b737a9b28dd0082edbe35b0d99a36bec51917ebb4ef3.jpg,0,train,saberzl/SID_Set,train,b961d7cad7af4de2,1024,678,ded4cd2016a7cb91d4f2b737a9b28dd0082edbe35b0d99a36bec51917ebb4ef3
data/raw/authentic/d92d17e67342391dc14de014964f34796afc5c5232f424fb961744f238b1539d.jpg,0,train,saberzl/SID_Set,train,b973e052dde95e63,1024,768,d92d17e67342391dc14de014964f34796afc5c5232f424fb961744f238b1539d
data/raw/authentic/5d6a260475c22997f4c6266177f48c304c45864980d41f2793f2dac0ba38311e.jpg,0,train,saberzl/SID_Set,train,b97e430802f4ca87,1024,684,5d6a260475c22997f4c6266177f48c304c45864980d41f2793f2dac0ba38311e
data/raw/authentic/79d4096f1f85e663856361a02c1bc1b5f50306dc7f2fc0faca1e4cbef1a49b4c.jpg,0,train,saberzl/SID_Set,train,b995f2bcc95b6c12,665,1024,79d4096f1f85e663856361a02c1bc1b5f50306dc7f2fc0faca1e4cbef1a49b4c
data/raw/authentic/97240b3942b4b33adc62534c9bddda625dd6bba24743dced7196bd165efaefc5.jpg,0,train,saberzl/SID_Set,train,b9a17ba4491a6e1b,1024,1024,97240b3942b4b33adc62534c9bddda625dd6bba24743dced7196bd165efaefc5
data/raw/authentic/26efce71def34de882991e9cf505304e02c1ba99f08d7d957b4296c4d75bf0f7.jpg,0,train,saberzl/SID_Set,train,b9a918a4a894c11c,732,1024,26efce71def34de882991e9cf505304e02c1ba99f08d7d957b4296c4d75bf0f7
data/raw/authentic/09dc39c068960504896b45db4a97d7774c14c02c5d3b858c87d7a4d45c5866e3.jpg,0,train,saberzl/SID_Set,train,b9be5e2f2ed644aa,1024,768,09dc39c068960504896b45db4a97d7774c14c02c5d3b858c87d7a4d45c5866e3
data/raw/authentic/26bb3b788d8b92e8d3ffa42bd5ca844086ea2772fc76aedb2d66e0e5a98e7bdf.jpg,0,train,saberzl/SID_Set,train,b9f428e03ebdb87a,1024,640,26bb3b788d8b92e8d3ffa42bd5ca844086ea2772fc76aedb2d66e0e5a98e7bdf
data/raw/authentic/919962104e32c0e09261f50cb769e2377ec8e7842e9f16c293da76ca80f96b65.jpg,0,train,saberzl/SID_Set,train,b9f9d168d92e1169,683,1024,919962104e32c0e09261f50cb769e2377ec8e7842e9f16c293da76ca80f96b65
data/raw/authentic/67eb8fb31ef0f2d018de1caa24707364016c08cb6f5af7c3e34a50f69a8344c8.jpg,0,train,saberzl/SID_Set,train,ba29336af6a1bc81,1024,683,67eb8fb31ef0f2d018de1caa24707364016c08cb6f5af7c3e34a50f69a8344c8
data/raw/authentic/e0c487498da8bee27b5c8a74131f82891bef82ca6799e469ccc4ec20021c8c26.jpg,0,train,saberzl/SID_Set,train,ba3f67d7d353fc59,1024,681,e0c487498da8bee27b5c8a74131f82891bef82ca6799e469ccc4ec20021c8c26
data/raw/authentic/8f12401837387a98de2168bafd24df23dbb0275a6bc156015c13480280caaf92.jpg,0,train,saberzl/SID_Set,train,ba5385cc14d33a34,1024,710,8f12401837387a98de2168bafd24df23dbb0275a6bc156015c13480280caaf92
data/raw/authentic/6b4c3f61ada598cefbf15bf5873bf5bd64337efded0b987b87bede6c4d653d9d.jpg,0,train,saberzl/SID_Set,train,ba5d7e95ed778763,1024,768,6b4c3f61ada598cefbf15bf5873bf5bd64337efded0b987b87bede6c4d653d9d
data/raw/authentic/e0d01be91eba5006aaad53a189a821217aac0ee80c7f24454dacf96957b0ddd4.jpg,0,train,saberzl/SID_Set,train,bab0259c66accf96,1024,683,e0d01be91eba5006aaad53a189a821217aac0ee80c7f24454dacf96957b0ddd4
data/raw/authentic/047c0366639695afe9a413c8d69c7de4694730cb7a25b3ac64fa3e29acf703a1.jpg,0,train,saberzl/SID_Set,train,bab90dceb54a0783,829,1024,047c0366639695afe9a413c8d69c7de4694730cb7a25b3ac64fa3e29acf703a1
data/raw/authentic/361fa3bf31c262216b4e5215d9bc72e2481f89fd5c84e200c19d68447d8b17e7.jpg,0,train,saberzl/SID_Set,train,bb0063c93ee6acdd,1024,683,361fa3bf31c262216b4e5215d9bc72e2481f89fd5c84e200c19d68447d8b17e7
data/raw/authentic/e222fb9e3dfe86fa812d54aaefd0cb87331a905247f180f9821c757bc68b87a4.jpg,0,train,saberzl/SID_Set,train,bb38a629870d9dd4,1024,768,e222fb9e3dfe86fa812d54aaefd0cb87331a905247f180f9821c757bc68b87a4
data/raw/authentic/0a7cbb1426a4f5440d7aa9cc2fc72f8f519f8eac7c00e83b536045f6201b9418.jpg,0,train,saberzl/SID_Set,train,bb6786eebe4750eb,1024,768,0a7cbb1426a4f5440d7aa9cc2fc72f8f519f8eac7c00e83b536045f6201b9418
data/raw/authentic/d84a6dc297cf818cff25c287490f8b3df6e98b88704da04f5b198004a23a769b.jpg,0,train,saberzl/SID_Set,train,bb6bac8a597e83c9,683,1024,d84a6dc297cf818cff25c287490f8b3df6e98b88704da04f5b198004a23a769b
data/raw/authentic/7570191d8f41aeea89d328c5e8f235f49787aeca76d13a489f04b3b522f3fa47.jpg,0,train,saberzl/SID_Set,train,bb7d7d98911cf723,1024,576,7570191d8f41aeea89d328c5e8f235f49787aeca76d13a489f04b3b522f3fa47
data/raw/authentic/d42288a644c13297c3365eb7816146714fe9ca357c37a52584314788b39a1e30.jpg,0,train,saberzl/SID_Set,train,bbe4643958618a3e,711,1024,d42288a644c13297c3365eb7816146714fe9ca357c37a52584314788b39a1e30
data/raw/authentic/c28ae0240cb6fcfa9e174c93506d5871776b0db39c5da74e0d39971cbe6b5171.jpg,0,train,saberzl/SID_Set,train,bbf49496fea72461,1024,680,c28ae0240cb6fcfa9e174c93506d5871776b0db39c5da74e0d39971cbe6b5171
data/raw/authentic/5d3b7981d2a6427e05b684404e1d7651fcc893c72c6a78c770947f5661aa14d8.jpg,0,train,saberzl/SID_Set,train,bc46a2bd2dc5b78e,768,768,5d3b7981d2a6427e05b684404e1d7651fcc893c72c6a78c770947f5661aa14d8
data/raw/authentic/355400660fb78457f737a33e11525555d420b0e2b52b9057034c242f5813d98e.jpg,0,train,saberzl/SID_Set,train,bc5710c90f537820,768,1024,355400660fb78457f737a33e11525555d420b0e2b52b9057034c242f5813d98e
data/raw/authentic/bb6d72a5ba515089569652a3485c5e30f2e182e9852380e26f356fdc70c41221.jpg,0,train,saberzl/SID_Set,train,bc6b70a7b4b5e987,665,1024,bb6d72a5ba515089569652a3485c5e30f2e182e9852380e26f356fdc70c41221
data/raw/authentic/859829b1a50bb38c8db0666b265fb44eb2f91d48103666afb657834bfa5c0055.jpg,0,train,saberzl/SID_Set,train,bc7110e10fc52e5e,1024,816,859829b1a50bb38c8db0666b265fb44eb2f91d48103666afb657834bfa5c0055
data/raw/authentic/d8fd1ba8101478cbcfb2c795d484ab6946bed982d3f0e916dfece3f45a5330cf.jpg,0,train,saberzl/SID_Set,train,bc86eab375536916,1024,805,d8fd1ba8101478cbcfb2c795d484ab6946bed982d3f0e916dfece3f45a5330cf
data/raw/authentic/c0ffa870a0c18f09fcfaa914f492608b1d52843f02be5f5bce3b339a24a3873a.jpg,0,train,saberzl/SID_Set,train,bc959268c2fa98ed,1024,538,c0ffa870a0c18f09fcfaa914f492608b1d52843f02be5f5bce3b339a24a3873a
data/raw/authentic/e1621361cf51647d60b99b92f883a6a46eb374d5a8ead7142e85e1352816d076.jpg,0,train,saberzl/SID_Set,train,bcb40d5ff80ebe76,1024,683,e1621361cf51647d60b99b92f883a6a46eb374d5a8ead7142e85e1352816d076
data/raw/authentic/8ea723394e261231b72776fb5f4c8193fbd10cf7d872d5464b26b0ec25932db6.jpg,0,train,saberzl/SID_Set,train,bcc20bf8cf3c8678,1024,683,8ea723394e261231b72776fb5f4c8193fbd10cf7d872d5464b26b0ec25932db6
data/raw/authentic/86506b90b8e2c9c16ff8b38b33728a0aeba11d21e47d5fb7a0109cfa2c2d7e16.jpg,0,train,saberzl/SID_Set,train,bcf37dd9f9871838,1024,742,86506b90b8e2c9c16ff8b38b33728a0aeba11d21e47d5fb7a0109cfa2c2d7e16
data/raw/authentic/b28c107719f1963ca8f242d707427dfdb62390341eea9ab6f365e9325e71067b.jpg,0,train,saberzl/SID_Set,train,bcf7fcaee2d93896,768,1024,b28c107719f1963ca8f242d707427dfdb62390341eea9ab6f365e9325e71067b
data/raw/authentic/fc4d900f5003888e0ecff4ddff124a10c9db626858e9294eacff163d34bf28e3.jpg,0,train,saberzl/SID_Set,train,bd12a201feb42098,1024,628,fc4d900f5003888e0ecff4ddff124a10c9db626858e9294eacff163d34bf28e3
data/raw/authentic/0d5db88f1e1f53f1ccf80368ecb37e9c3b01649cfb4a9c2d7194e745f1a5810b.jpg,0,train,saberzl/SID_Set,train,bd3904a3d7654ed5,683,1024,0d5db88f1e1f53f1ccf80368ecb37e9c3b01649cfb4a9c2d7194e745f1a5810b
data/raw/authentic/2d76d1e208ba4c96a891388294eebe2e20172a919482a944a9ccaac322761d48.jpg,0,train,saberzl/SID_Set,train,bd47a3156fbeccc6,767,1024,2d76d1e208ba4c96a891388294eebe2e20172a919482a944a9ccaac322761d48
data/raw/authentic/12846f46e0df11ad24051fcfd1e674e1beee2653ace180157a2d12e9f831252c.jpg,0,train,saberzl/SID_Set,train,bd53297269cbfbe3,1024,685,12846f46e0df11ad24051fcfd1e674e1beee2653ace180157a2d12e9f831252c
data/raw/authentic/4e6dd79a55f98d8872a32c6a6ffb257976bcfe1117743f1a802ef420eb6cf4d3.jpg,0,train,saberzl/SID_Set,train,bd5acf2ce0bb2928,1024,679,4e6dd79a55f98d8872a32c6a6ffb257976bcfe1117743f1a802ef420eb6cf4d3
data/raw/authentic/31478361ff1dbd0cce0778b18e5039a501eb3d64dec2cde4b960a66ca37a9c05.jpg,0,train,saberzl/SID_Set,train,bd7286a49291ae17,1024,768,31478361ff1dbd0cce0778b18e5039a501eb3d64dec2cde4b960a66ca37a9c05
data/raw/authentic/dbb6d8c801d0d874b5ea905e9eb4f0fbf6eabd943a56a324431e8379e0ff3c50.jpg,0,train,saberzl/SID_Set,train,bd7e0516ac21b028,1024,758,dbb6d8c801d0d874b5ea905e9eb4f0fbf6eabd943a56a324431e8379e0ff3c50
data/raw/authentic/96881af233db61320931ab4d9ac96debd0717f1db4db357191a1be1eac253632.jpg,0,train,saberzl/SID_Set,train,bd871eacac54307f,1024,682,96881af233db61320931ab4d9ac96debd0717f1db4db357191a1be1eac253632
data/raw/authentic/26ac328699c63cad421bca937afe7285245661b7250c4e2238fe9affeebbd57e.jpg,0,train,saberzl/SID_Set,train,bd89cfcc3382de74,853,1024,26ac328699c63cad421bca937afe7285245661b7250c4e2238fe9affeebbd57e
data/raw/authentic/c30abbf3a871616651c4252c3837aaacadc1f1b7ab324b0053787532717a3b62.jpg,0,train,saberzl/SID_Set,train,bda3bc4a026c1a38,1024,768,c30abbf3a871616651c4252c3837aaacadc1f1b7ab324b0053787532717a3b62
data/raw/authentic/83eab7262b755e64eb47d68dbffb41933d3f2bda6b13ab1118a82a0f5ce854f4.jpg,0,train,saberzl/SID_Set,train,bdb248c944fe1e88,1024,768,83eab7262b755e64eb47d68dbffb41933d3f2bda6b13ab1118a82a0f5ce854f4
data/raw/authentic/15b4d5d90eb904cd40a95298a978451bdc7ae6661ac04254ca1926457cfa0029.jpg,0,train,saberzl/SID_Set,train,bdcbdcf59da2cbb6,1024,687,15b4d5d90eb904cd40a95298a978451bdc7ae6661ac04254ca1926457cfa0029
data/raw/authentic/396dec12f0ad246aa8fa2cd1c1abd7c403d4c31c1195e77bed77d05fbdddac71.jpg,0,train,saberzl/SID_Set,train,bdcfefccf4504301,1024,680,396dec12f0ad246aa8fa2cd1c1abd7c403d4c31c1195e77bed77d05fbdddac71
data/raw/authentic/057518bdd1190339483f97aea66964034ffed39f85d38963ccf0203c4641b756.jpg,0,train,saberzl/SID_Set,train,be1e5b941d966c93,1024,768,057518bdd1190339483f97aea66964034ffed39f85d38963ccf0203c4641b756
data/raw/authentic/3ecf0ff0bdc77c1d50598a8c37a85d4ae3ffa32dca7a1ce0d2be3cdad3279f9c.jpg,0,train,saberzl/SID_Set,train,be3e3549e439d302,1024,680,3ecf0ff0bdc77c1d50598a8c37a85d4ae3ffa32dca7a1ce0d2be3cdad3279f9c
data/raw/authentic/0a594188e435fcbbaaaf3550f897f367f3203c3ce72ce9caedeaa6fe3dec693b.jpg,0,train,saberzl/SID_Set,train,be4d3bda75b33b33,1024,768,0a594188e435fcbbaaaf3550f897f367f3203c3ce72ce9caedeaa6fe3dec693b
data/raw/authentic/f658451963ea5648dea91d0276c0015d6612ed49bfcdb7b50193dac37e362e74.jpg,0,train,saberzl/SID_Set,train,be7ec3b128bdf272,1024,684,f658451963ea5648dea91d0276c0015d6612ed49bfcdb7b50193dac37e362e74
data/raw/authentic/e908e8a3816796478f7d020c70b8a8117cbc6e3a58fc7782f69032ced3936d9c.jpg,0,train,saberzl/SID_Set,train,be9e9b644f099b92,1024,768,e908e8a3816796478f7d020c70b8a8117cbc6e3a58fc7782f69032ced3936d9c
data/raw/authentic/6df272459e3dec2b39333d293049e6792395a5b5426dae64b59fc754bafb4034.jpg,0,train,saberzl/SID_Set,train,beca8405a04dcc9e,1024,1024,6df272459e3dec2b39333d293049e6792395a5b5426dae64b59fc754bafb4034
data/raw/authentic/241c8d4c181fdf29cfc42d9d748df14a40e9fd489c325304ffebc6780960cc78.jpg,0,train,saberzl/SID_Set,train,bef87082f5c74d26,1024,680,241c8d4c181fdf29cfc42d9d748df14a40e9fd489c325304ffebc6780960cc78
data/raw/authentic/b04ac393c0c0c5db8950a8a98f45a33f35ac9a28895dacf47e0bd41e1aeea1dd.jpg,0,train,saberzl/SID_Set,train,bf03914635bad298,1024,683,b04ac393c0c0c5db8950a8a98f45a33f35ac9a28895dacf47e0bd41e1aeea1dd
data/raw/authentic/1a4711671a45f865e4aa15e906459b8754a25ba2076616393eba306df0911856.jpg,0,train,saberzl/SID_Set,train,bf2f1affbd41c966,1024,768,1a4711671a45f865e4aa15e906459b8754a25ba2076616393eba306df0911856
data/raw/authentic/5a9015138a8a41202c659302a17fc5da09836133ab1bb7580fe39bb360d2f746.jpg,0,train,saberzl/SID_Set,train,bf2f7350a77d2bde,1024,768,5a9015138a8a41202c659302a17fc5da09836133ab1bb7580fe39bb360d2f746
data/raw/authentic/fad7a78056004a5a638b70ee1dd1f7016ac6f00ac88a40f53609262efb327711.jpg,0,train,saberzl/SID_Set,train,bf4974c38ff21945,1024,685,fad7a78056004a5a638b70ee1dd1f7016ac6f00ac88a40f53609262efb327711
data/raw/authentic/dac217d842fca4333594feb93d1e82906ae0099daf75d95ad466bbf5b4643cdc.jpg,0,train,saberzl/SID_Set,train,bf4986d1a438082e,1024,576,dac217d842fca4333594feb93d1e82906ae0099daf75d95ad466bbf5b4643cdc
data/raw/authentic/d57752f70f8d9d8cb107975adcb04e96db202c16a55622c789931c50eccf5160.jpg,0,train,saberzl/SID_Set,train,bf53f68e9bed382d,1024,681,d57752f70f8d9d8cb107975adcb04e96db202c16a55622c789931c50eccf5160
data/raw/authentic/88ed0840c2c8c2c74ec2563b34e26c7cfbb9f1ced4b1e77b703cbbbd4b87fffc.jpg,0,train,saberzl/SID_Set,train,bf5ec6d1f181d366,1024,765,88ed0840c2c8c2c74ec2563b34e26c7cfbb9f1ced4b1e77b703cbbbd4b87fffc
data/raw/authentic/aea6f81e339bc012bf2644d46a8c3871b4f6ab3dd0cf08affc4ed6cab84ea9a2.jpg,0,train,saberzl/SID_Set,train,bf6c68ececf7b114,1024,768,aea6f81e339bc012bf2644d46a8c3871b4f6ab3dd0cf08affc4ed6cab84ea9a2
